394 214 195 [0,0,0,0,0,0][0,0,1,1,1,1][2,2,1,1,3,3][2,2,1,1,3,3][2,2,3,3,1,1][2,2,3,3,1,1]
883 426 364 [0,0,0,0,1,1][0,0,0,0,1,1][2,2,2,2,1,1][2,2,2,2,1,1][2,2,2,2,1,1][2,2,2,2,1,1]
2007 728 615 [0,0,1,1,1,1][0,0,1,1,1,1][2,2,1,1,2,2][2,2,1,1,3,3][2,3,1,1,2,3][2,3,1,1,3,2]
2004 725 612 [0,0,1,1,1,1][0,0,1,1,1,1][2,2,1,1,2,2][2,2,1,1,2,2][2,3,1,1,2,3][2,3,1,1,2,3]
2013 733 620 [0,0,1,1,1,1][0,0,1,1,1,1][2,2,1,1,3,3][2,2,1,1,3,3][2,3,1,1,2,3][2,3,1,1,2,3]
2394 865 730 [0,0,2,2,3,3][0,0,2,2,3,3][2,3,1,3,1,2][2,3,1,3,1,2][3,2,2,1,3,1][3,2,2,1,3,1]
2386 861 726 [0,0,2,2,3,3][0,0,2,2,3,3][2,3,0,3,0,2][2,3,0,3,0,2][2,3,3,0,2,0][2,3,3,0,2,0]
2245 831 699 [0,0,2,2,3,3][0,0,2,2,3,3][0,0,2,3,2,3][0,0,2,3,2,3][1,1,1,0,0,1][1,1,1,0,0,1]
719 355 296 [0,0,0,0,1,1][0,0,0,0,1,1][0,0,2,3,2,3][1,1,3,2,2,3][2,3,2,3,0,0][2,3,3,2,1,1]
419 234 215 [0,0,0,0,0,0][0,0,2,2,3,3][0,0,2,2,3,3][1,1,0,1,0,1][2,3,3,1,2,1][2,3,3,1,2,1]
2010 730 617 [0,0,1,1,1,1][0,0,1,1,1,1][2,2,1,1,2,2][2,3,1,1,2,3][3,2,1,1,2,3][3,3,1,1,2,2]
886 429 367 [0,0,0,0,1,1][0,0,0,0,1,1][2,2,2,2,1,1][2,2,3,3,1,1][2,3,2,3,1,1][2,3,3,2,1,1]
2233 827 695 [0,0,2,2,2,2][0,0,3,3,3,3][2,2,1,1,3,3][2,2,2,2,1,1][3,3,1,1,2,2][3,3,3,3,1,1]
2167 786 665 [0,0,2,2,2,2][0,0,2,2,2,2][2,2,0,0,3,3][2,2,0,0,3,3][3,3,3,3,0,0][3,3,3,3,0,0]
2168 787 666 [0,0,2,2,2,2][0,0,2,2,2,2][2,2,0,0,3,3][2,2,0,0,3,3][3,3,3,3,1,1][3,3,3,3,1,1]
1993 715 602 [0,0,1,1,1,1][0,0,1,1,1,1][2,2,0,0,2,2][2,2,2,2,0,0][3,3,1,1,2,2][3,3,2,2,1,1]
1998 720 607 [0,0,1,1,1,1][0,0,1,1,1,1][2,2,0,0,3,3][2,2,3,3,0,0][3,3,1,1,3,3][3,3,3,3,1,1]
2005 726 613 [0,0,1,1,1,1][0,0,1,1,1,1][2,2,1,1,2,2][2,2,1,1,2,2][3,3,1,1,2,2][3,3,1,1,2,2]
1994 716 603 [0,0,1,1,1,1][0,0,1,1,1,1][2,2,0,0,2,2][2,2,2,2,1,1][3,3,1,1,2,2][3,3,2,2,0,0]
2221 817 0 [0,0,2,2,2,2][0,0,3,3,3,3][1,1,0,0,1,1][1,1,0,0,1,1][1,1,2,2,2,2][1,1,3,3,3,3]
2116 764 648 [0,0,2,2,2,2][0,0,2,2,2,2][0,0,3,3,3,3][0,0,3,3,3,3][1,1,0,0,1,1][1,1,0,0,1,1]
1054 470 394 [0,0,0,0,1,1][0,0,1,1,0,0][2,2,1,1,2,2][2,2,1,1,2,2][3,3,2,2,1,1][3,3,2,2,1,1]
391 211 192 [0,0,0,0,0,0][0,0,1,1,1,1][2,2,1,1,2,2][2,2,1,1,2,2][3,3,2,2,1,1][3,3,2,2,1,1]
1222 546 460 [0,0,0,0,1,1][0,0,3,3,3,3][0,0,3,3,3,3][1,1,0,0,0,0][2,2,2,2,0,0][2,2,2,2,0,0]
425 235 216 [0,0,0,0,0,0][0,0,3,3,3,3][0,0,3,3,3,3][1,1,0,0,1,1][2,2,2,2,0,0][2,2,2,2,0,0]
884 427 365 [0,0,0,0,1,1][0,0,0,0,1,1][2,2,2,2,1,1][2,2,2,2,1,1][2,2,3,3,1,1][2,2,3,3,1,1]
2220 816 686 [0,0,2,2,2,2][0,0,3,3,3,3][1,1,0,0,0,0][1,1,0,0,0,0][1,1,2,2,3,3][1,1,3,3,2,2]
2185 802 681 [0,0,2,2,2,2][0,0,2,2,3,3][0,0,3,3,2,2][0,0,3,3,3,3][1,1,0,0,0,0][1,1,0,0,0,0]
2219 815 685 [0,0,2,2,2,2][0,0,3,3,3,3][1,1,0,0,0,0][1,1,0,0,0,0][1,1,2,2,2,2][1,1,3,3,3,3]
2115 763 647 [0,0,2,2,2,2][0,0,2,2,2,2][0,0,3,3,3,3][0,0,3,3,3,3][1,1,0,0,0,0][1,1,0,0,0,0]
1202 537 451 [0,0,0,0,1,1][0,0,2,3,2,3][0,0,2,3,2,3][1,1,0,0,0,0][2,3,2,3,1,1][2,3,2,3,1,1]
1201 536 450 [0,0,0,0,1,1][0,0,2,3,2,3][0,0,2,3,2,3][1,1,0,0,0,0][2,3,2,3,0,0][2,3,2,3,0,0]
417 232 213 [0,0,0,0,0,0][0,0,2,2,3,3][0,0,2,2,3,3][1,1,0,1,0,1][2,3,2,1,3,1][2,3,2,1,3,1]
416 231 212 [0,0,0,0,0,0][0,0,2,2,3,3][0,0,2,2,3,3][1,1,0,1,0,1][2,3,2,0,3,0][2,3,2,0,3,0]
1556 670 560 [0,0,0,1,2,2][0,1,1,1,3,3][1,1,1,1,1,1][1,1,1,1,1,1][1,2,2,1,2,2][1,2,2,1,3,3]
1554 668 558 [0,0,0,1,2,2][0,1,1,1,3,3][1,1,1,1,0,0][1,1,1,1,0,0][1,2,2,1,2,2][1,2,2,1,3,3]
1512 653 547 [0,0,0,1,2,2][0,0,1,0,2,2][1,1,1,1,1,1][1,1,1,1,1,1][1,1,2,2,0,1][1,1,2,2,1,0]
1797 683 573 [0,0,0,1,3,3][0,1,1,1,3,3][1,1,1,1,1,1][1,1,1,1,1,1][1,2,2,0,0,0][1,2,2,0,1,1]
1543 662 552 [0,0,0,1,2,2][0,0,1,1,1,1][0,0,1,1,1,1][1,1,0,1,2,2][3,3,1,0,0,0][3,3,1,0,1,1]
1557 671 561 [0,0,0,1,2,2][0,1,1,1,3,3][1,1,1,1,1,1][1,1,1,1,1,1][1,3,3,1,2,2][1,3,3,1,3,3]
1555 669 559 [0,0,0,1,2,2][0,1,1,1,3,3][1,1,1,1,0,0][1,1,1,1,0,0][1,3,3,1,2,2][1,3,3,1,3,3]
1250 555 0 [0,0,0,0,1,1][0,1,1,1,0,1][1,0,1,1,0,1][1,1,1,1,1,1][1,1,2,2,1,0][1,1,2,2,1,0]
1550 664 554 [0,0,0,1,2,2][0,1,1,1,2,2][1,0,1,1,2,2][1,1,0,1,2,2][1,1,1,1,1,1][1,1,1,1,1,1]
1549 663 553 [0,0,0,1,2,2][0,1,1,1,2,2][1,0,1,1,2,2][1,1,0,1,2,2][1,1,1,1,0,0][1,1,1,1,0,0]
1552 666 556 [0,0,0,1,2,2][0,1,1,1,2,2][1,0,1,1,3,3][1,1,0,1,3,3][1,1,1,1,1,1][1,1,1,1,1,1]
1551 665 555 [0,0,0,1,2,2][0,1,1,1,2,2][1,0,1,1,3,3][1,1,0,1,3,3][1,1,1,1,0,0][1,1,1,1,0,0]
1448 632 530 [0,0,0,1,2,2][0,0,0,1,2,2][1,2,2,0,1,1][1,2,2,0,1,1][1,2,2,1,2,2][1,2,2,1,2,2]
1437 621 519 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,2,2,0,1][1,1,2,2,0,1][1,1,2,3,2,3][1,1,2,3,2,3]
1445 629 527 [0,0,0,1,2,2][0,0,0,1,2,2][1,2,2,0,0,0][1,2,2,0,0,0][1,2,2,1,2,2][1,2,2,1,2,2]
1723 677 567 [0,0,0,1,3,3][0,0,0,1,3,3][1,2,2,0,0,0][1,2,2,0,0,0][1,2,2,1,3,3][1,2,2,1,3,3]
1440 624 522 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,2,2,0,1][1,1,2,2,0,1][1,1,3,2,3,2][1,1,3,2,3,2]
1446 630 528 [0,0,0,1,2,2][0,0,0,1,2,2][1,2,2,0,0,0][1,2,2,0,0,0][1,2,2,1,3,3][1,2,2,1,3,3]
1451 635 533 [0,0,0,1,2,2][0,0,0,1,2,2][1,2,2,0,1,1][1,2,2,0,1,1][1,3,3,1,3,3][1,3,3,1,3,3]
1447 631 529 [0,0,0,1,2,2][0,0,0,1,2,2][1,2,2,0,0,0][1,2,2,0,0,0][1,3,3,1,3,3][1,3,3,1,3,3]
1491 645 543 [0,0,0,1,2,2][0,0,0,1,3,3][1,2,2,0,0,0][1,2,2,1,3,3][1,3,3,0,0,0][1,3,3,1,2,2]
1452 636 534 [0,0,0,1,2,2][0,0,0,1,2,2][1,2,2,1,2,2][1,2,2,1,2,2][1,3,3,0,1,1][1,3,3,0,1,1]
1453 637 535 [0,0,0,1,2,2][0,0,0,1,2,2][1,2,2,1,3,3][1,2,2,1,3,3][1,3,3,0,1,1][1,3,3,0,1,1]
1454 638 536 [0,0,0,1,2,2][0,0,0,1,2,2][1,3,3,0,1,1][1,3,3,0,1,1][1,3,3,1,2,2][1,3,3,1,2,2]
1455 639 537 [0,0,0,1,2,2][0,0,0,1,2,2][1,3,3,0,1,1][1,3,3,0,1,1][1,3,3,1,3,3][1,3,3,1,3,3]
1966 700 588 [0,0,1,1,1,1][0,0,1,1,1,1][1,1,0,0,1,1][1,1,1,1,0,0][1,1,2,2,2,2][1,1,2,2,2,2]
1512 653 547 [0,0,0,1,2,2][0,0,1,0,2,2][1,1,1,1,1,1][1,1,1,1,1,1][1,1,2,2,0,1][1,1,2,2,1,0]
1531 661 551 [0,0,0,1,2,2][0,0,1,0,3,3][1,1,1,1,1,1][1,1,1,1,1,1][1,1,2,3,2,3][1,1,2,3,3,2]
1530 660 550 [0,0,0,1,2,2][0,0,1,0,3,3][1,1,1,1,0,0][1,1,1,1,0,0][1,1,2,3,2,3][1,1,2,3,3,2]
1174 511 425 [0,0,0,0,1,1][0,0,1,1,1,1][1,1,1,1,1,1][1,1,1,1,1,1][1,1,2,2,0,1][1,1,2,2,0,1]
1049 466 390 [0,0,0,0,1,1][0,0,1,1,0,0][1,1,1,1,1,1][1,1,1,1,1,1][1,1,2,2,2,2][1,1,2,2,2,2]
387 208 189 [0,0,0,0,0,0][0,0,1,1,1,1][1,1,1,1,1,1][1,1,1,1,1,1][1,1,2,2,2,2][1,1,2,2,2,2]
1513 654 548 [0,0,0,1,2,2][0,0,1,0,2,2][1,1,1,1,1,1][1,1,1,1,1,1][1,1,3,3,0,1][1,1,3,3,1,0]
1433 617 515 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,1,0,2,2][1,1,1,0,2,2][1,1,1,1,1,1][1,1,1,1,1,1]
1432 616 514 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,1,0,2,2][1,1,1,0,2,2][1,1,1,1,0,0][1,1,1,1,0,0]
1435 619 517 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,1,0,3,3][1,1,1,0,3,3][1,1,1,1,1,1][1,1,1,1,1,1]
1434 618 516 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,1,0,3,3][1,1,1,0,3,3][1,1,1,1,0,0][1,1,1,1,0,0]
1255 559 468 [0,0,0,0,1,1][0,1,1,1,3,3][0,1,1,1,3,3][1,0,0,1,0,0][2,1,1,2,0,1][2,1,1,2,0,1]
437 239 220 [0,0,0,0,0,0][0,1,1,1,3,3][0,1,1,1,3,3][1,0,0,1,1,1][2,1,1,2,0,1][2,1,1,2,0,1]
1437 621 519 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,2,2,0,1][1,1,2,2,0,1][1,1,2,3,2,3][1,1,2,3,2,3]
1438 622 520 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,2,2,0,1][1,1,2,2,0,1][1,1,2,3,3,2][1,1,2,3,3,2]
856 408 349 [0,0,0,0,1,1][0,0,0,0,1,1][1,1,2,2,2,2][1,1,2,2,2,2][1,1,2,2,2,2][1,1,2,2,2,2]
857 409 350 [0,0,0,0,1,1][0,0,0,0,1,1][1,1,2,2,2,2][1,1,2,2,2,2][1,1,2,2,3,3][1,1,2,2,3,3]
865 417 356 [0,0,0,0,1,1][0,0,0,0,1,1][1,1,2,2,3,3][1,1,2,2,3,3][1,1,2,2,3,3][1,1,2,2,3,3]
851 403 344 [0,0,0,0,1,1][0,0,0,0,1,1][1,1,2,2,0,1][1,1,2,2,0,1][1,1,2,2,1,0][1,1,2,2,1,0]
165 103 100 [0,0,0,0,0,0][0,0,0,0,0,0][1,1,2,2,2,2][1,1,2,2,2,2][1,1,2,2,2,2][1,1,2,2,2,2]
1438 622 520 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,2,2,0,1][1,1,2,2,0,1][1,1,2,3,3,2][1,1,2,3,3,2]
1440 624 522 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,2,2,0,1][1,1,2,2,0,1][1,1,3,2,3,2][1,1,3,2,3,2]
1441 625 523 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,2,3,2,3][1,1,2,3,2,3][1,1,3,3,0,1][1,1,3,3,0,1]
1442 626 524 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,2,3,2,3][1,1,2,3,2,3][1,1,3,3,1,0][1,1,3,3,1,0]
861 413 353 [0,0,0,0,1,1][0,0,0,0,1,1][1,1,2,2,2,2][1,1,2,2,3,3][1,1,2,3,2,3][1,1,2,3,3,2]
858 410 0 [0,0,0,0,1,1][0,0,0,0,1,1][1,1,2,2,2,2][1,1,2,2,2,2][1,1,2,3,2,3][1,1,2,3,2,3]
866 418 0 [0,0,0,0,1,1][0,0,0,0,1,1][1,1,2,2,3,3][1,1,2,2,3,3][1,1,2,3,2,3][1,1,2,3,2,3]
863 415 355 [0,0,0,0,1,1][0,0,0,0,1,1][1,1,2,2,2,2][1,1,2,3,2,3][1,1,3,2,2,3][1,1,3,3,2,2]
168 106 103 [0,0,0,0,0,0][0,0,0,0,0,0][1,1,2,2,2,2][1,1,2,2,3,3][1,1,2,3,2,3][1,1,2,3,3,2]
859 411 351 [0,0,0,0,1,1][0,0,0,0,1,1][1,1,2,2,2,2][1,1,2,2,2,2][1,1,3,3,2,2][1,1,3,3,2,2]
166 104 101 [0,0,0,0,0,0][0,0,0,0,0,0][1,1,2,2,2,2][1,1,2,2,2,2][1,1,2,2,3,3][1,1,2,2,3,3]
1443 627 525 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,3,2,2,3][1,1,3,2,2,3][1,1,3,3,0,1][1,1,3,3,0,1]
1444 628 526 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,3,2,2,3][1,1,3,2,2,3][1,1,3,3,1,0][1,1,3,3,1,0]
1436 620 518 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,1,1,0,0][1,1,1,1,1,1][1,1,1,1,1,1][1,1,1,1,1,1]
1433 617 515 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,1,0,2,2][1,1,1,0,2,2][1,1,1,1,1,1][1,1,1,1,1,1]
1432 616 514 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,1,0,2,2][1,1,1,0,2,2][1,1,1,1,0,0][1,1,1,1,0,0]
1435 619 517 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,1,0,3,3][1,1,1,0,3,3][1,1,1,1,1,1][1,1,1,1,1,1]
1434 618 516 [0,0,0,1,2,2][0,0,0,1,2,2][1,1,1,0,3,3][1,1,1,0,3,3][1,1,1,1,0,0][1,1,1,1,0,0]
1263 564 473 [0,0,0,0,1,1][0,1,2,2,1,1][0,1,2,2,1,1][1,1,1,1,1,1][2,2,0,1,1,1][2,2,0,1,1,1]
1269 566 475 [0,0,0,0,1,1][0,1,3,3,1,1][0,1,3,3,1,1][1,1,1,1,1,1][2,2,0,1,1,1][2,2,0,1,1,1]
1635 674 564 [0,0,0,1,3,3][0,0,0,1,3,3][0,0,2,2,0,1][0,0,2,2,0,1][1,1,0,0,0,0][1,1,1,1,1,1]
1409 611 509 [0,0,0,1,2,2][0,0,0,1,2,2][0,1,1,0,1,1][1,1,1,1,1,1][2,1,1,3,2,3][2,1,1,3,2,3]
931 438 0 [0,0,0,0,1,1][0,0,0,1,0,1][0,1,1,1,1,0][1,1,1,1,1,1][2,1,1,2,2,2][2,1,1,2,2,2]
932 439 0 [0,0,0,0,1,1][0,0,0,1,0,1][0,1,1,1,1,0][1,1,1,1,1,1][2,1,1,2,3,3][2,1,1,2,3,3]
932 439 0 [0,0,0,0,1,1][0,0,0,1,0,1][0,1,1,1,1,0][1,1,1,1,1,1][2,1,1,2,3,3][2,1,1,2,3,3]
1134 496 412 [0,0,0,0,1,1][0,0,1,1,1,1][0,1,0,1,1,1][1,0,0,1,1,1][2,2,2,2,1,1][2,2,2,2,1,1]
1133 495 411 [0,0,0,0,1,1][0,0,1,1,1,1][0,1,0,1,1,1][1,0,0,1,1,1][2,2,2,2,0,0][2,2,2,2,0,0]
830 395 336 [0,0,0,0,1,1][0,0,0,0,1,1][0,1,2,2,1,1][1,0,2,2,1,1][2,2,0,1,1,1][2,2,1,0,1,1]
599 302 269 [0,0,0,0,1,1][0,0,0,0,1,1][0,0,2,2,0,1][1,1,2,2,0,1][2,2,0,0,1,0][2,2,1,1,1,0]
849 402 343 [0,0,0,0,1,1][0,0,0,0,1,1][0,1,3,3,1,1][1,0,3,3,1,1][2,2,0,1,1,1][2,2,1,0,1,1]
274 153 144 [0,0,0,0,0,0][0,0,0,0,1,1][0,1,1,1,0,1][1,0,1,1,0,1][2,2,1,1,2,2][2,2,1,1,2,2]
157 99 96 [0,0,0,0,0,0][0,0,0,0,0,0][0,1,1,1,2,2][1,0,1,1,2,2][2,2,1,1,0,1][2,2,1,1,1,0]
163 102 99 [0,0,0,0,0,0][0,0,0,0,0,0][0,1,1,1,3,3][1,0,1,1,3,3][2,2,1,1,0,1][2,2,1,1,1,0]
832 397 338 [0,0,0,0,1,1][0,0,0,0,1,1][0,1,2,2,1,1][1,0,3,3,1,1][2,3,2,3,1,1][2,3,3,2,1,1]
831 396 337 [0,0,0,0,1,1][0,0,0,0,1,1][0,1,2,2,1,1][1,0,3,3,1,1][2,3,2,3,0,0][2,3,3,2,0,0]
814 386 327 [0,0,0,0,1,1][0,0,0,0,1,1][0,1,2,2,0,0][1,0,3,3,0,0][2,3,2,3,1,1][2,3,3,2,1,1]
794 371 312 [0,0,0,0,1,1][0,0,0,0,1,1][0,1,1,1,2,2][1,0,1,1,3,3][2,3,1,1,2,3][2,3,1,1,3,2]
158 100 97 [0,0,0,0,0,0][0,0,0,0,0,0][0,1,1,1,2,2][1,0,1,1,3,3][2,3,1,1,2,3][2,3,1,1,3,2]
1184 520 434 [0,0,0,0,1,1][0,0,2,2,2,2][0,0,2,2,2,2][1,1,1,1,1,1][2,2,1,1,2,2][2,2,1,1,2,2]
1185 521 435 [0,0,0,0,1,1][0,0,2,2,2,2][0,0,2,2,2,2][1,1,1,1,1,1][2,2,1,1,3,3][2,2,1,1,3,3]
1197 532 446 [0,0,0,0,1,1][0,0,2,2,3,3][0,0,2,2,3,3][1,1,1,1,1,1][2,2,1,1,2,2][2,2,1,1,2,2]
1198 533 447 [0,0,0,0,1,1][0,0,2,2,3,3][0,0,2,2,3,3][1,1,1,1,1,1][2,2,1,1,3,3][2,2,1,1,3,3]
1182 518 432 [0,0,0,0,1,1][0,0,2,2,2,2][0,0,2,2,2,2][1,1,1,1,1,1][2,2,0,0,2,2][2,2,0,0,2,2]
1183 519 433 [0,0,0,0,1,1][0,0,2,2,2,2][0,0,2,2,2,2][1,1,1,1,1,1][2,2,0,0,3,3][2,2,0,0,3,3]
1196 531 445 [0,0,0,0,1,1][0,0,2,2,3,3][0,0,2,2,3,3][1,1,1,1,1,1][2,2,0,0,3,3][2,2,0,0,3,3]
1206 541 455 [0,0,0,0,1,1][0,0,2,3,2,3][0,0,2,3,2,3][1,1,1,1,1,1][2,3,0,0,3,2][2,3,0,0,3,2]
1229 547 461 [0,0,0,0,1,1][0,0,3,3,3,3][0,0,3,3,3,3][1,1,1,1,1,1][2,2,0,0,2,2][2,2,0,0,2,2]
1605 672 562 [0,0,0,1,3,3][0,0,0,1,3,3][0,0,1,1,0,0][1,1,1,1,1,1][2,2,1,0,0,0][2,2,1,0,0,0]
1079 482 406 [0,0,0,0,1,1][0,0,1,1,1,1][0,0,1,1,1,1][1,1,1,1,1,1][2,2,2,2,1,1][2,2,2,2,1,1]
1078 481 405 [0,0,0,0,1,1][0,0,1,1,1,1][0,0,1,1,1,1][1,1,1,1,1,1][2,2,2,2,0,0][2,2,2,2,0,0]
1081 484 408 [0,0,0,0,1,1][0,0,1,1,1,1][0,0,1,1,1,1][1,1,1,1,1,1][2,2,3,3,1,1][2,2,3,3,1,1]
1080 483 407 [0,0,0,0,1,1][0,0,1,1,1,1][0,0,1,1,1,1][1,1,1,1,1,1][2,2,3,3,0,0][2,2,3,3,0,0]
1076 480 404 [0,0,0,0,1,1][0,0,1,1,1,1][0,0,1,1,1,1][1,1,0,0,1,1][2,2,1,1,0,1][2,2,1,1,0,1]
355 190 173 [0,0,0,0,0,0][0,0,1,1,1,1][0,0,1,1,1,1][1,1,0,0,1,1][2,2,1,1,2,2][2,2,1,1,2,2]
356 191 174 [0,0,0,0,0,0][0,0,1,1,1,1][0,0,1,1,1,1][1,1,0,0,1,1][2,2,1,1,3,3][2,2,1,1,3,3]
636 324 276 [0,0,0,0,1,1][0,0,0,0,1,1][0,0,2,2,2,2][1,1,2,2,3,3][2,2,0,0,2,2][2,2,1,1,3,3]
637 325 277 [0,0,0,0,1,1][0,0,0,0,1,1][0,0,2,2,2,2][1,1,2,2,3,3][2,2,0,0,3,3][2,2,1,1,2,2]
668 339 285 [0,0,0,0,1,1][0,0,0,0,1,1][0,0,2,2,3,3][1,1,2,2,2,2][2,2,0,0,3,3][2,2,1,1,2,2]
599 302 269 [0,0,0,0,1,1][0,0,0,0,1,1][0,0,2,2,0,1][1,1,2,2,0,1][2,2,0,0,1,0][2,2,1,1,1,0]
669 340 286 [0,0,0,0,1,1][0,0,0,0,1,1][0,0,2,2,3,3][1,1,3,3,3,3][2,2,2,2,0,0][2,2,3,3,1,1]
670 341 287 [0,0,0,0,1,1][0,0,0,0,1,1][0,0,2,2,3,3][1,1,3,3,3,3][2,2,2,2,1,1][2,2,3,3,0,0]
600 303 270 [0,0,0,0,1,1][0,0,0,0,1,1][0,0,2,2,0,1][1,1,3,3,0,1][2,2,2,2,1,1][2,2,3,3,1,1]
105 68 66 [0,0,0,0,0,0][0,0,0,0,0,0][0,0,2,2,2,2][1,1,2,2,3,3][2,2,0,0,2,2][2,2,1,1,3,3]
106 69 67 [0,0,0,0,0,0][0,0,0,0,0,0][0,0,2,2,2,2][1,1,2,2,3,3][2,2,0,0,3,3][2,2,1,1,2,2]
135 87 84 [0,0,0,0,0,0][0,0,0,0,0,0][0,0,2,2,3,3][1,1,2,2,2,2][2,2,0,0,3,3][2,2,1,1,2,2]
761 359 300 [0,0,0,0,1,1][0,0,0,0,1,1][0,0,3,3,2,2][1,1,3,3,3,3][2,2,0,0,3,3][2,2,1,1,2,2]
